,merchant_abn,sum_vip,percentage_vip
375,44160392990,78,4.4495151169423846
376,95896852636,78,4.431818181818182
377,80995075637,78,4.010282776349614
378,87700253779,77,4.177970699945741
379,60650953328,77,4.135338345864661
380,30942453214,77,3.904665314401623
381,51016899219,76,4.05982905982906
382,70033549200,76,3.824861600402617
383,23527526869,76,3.8229376257545273
384,96244711717,75,4.150525733259546
385,45056974934,75,3.9328788673308863
386,49278214714,75,3.926701570680628
387,11017796471,75,3.898128898128898
388,55501929396,73,3.939557474365893
389,51959118092,72,4.5141065830721
390,25228131129,72,4.060913705583756
391,14961279222,72,3.982300884955752
392,44780100984,72,3.9452054794520546
393,24471518053,72,3.9003250270855903
394,64732735902,72,3.8939967550027044
395,80551528183,72,3.7422037422037424
396,40099570304,71,4.3478260869565215
397,88393306198,71,3.9865244244806286
398,38591231051,71,3.914002205071665
399,84088835754,71,3.6447638603696095
400,48701447259,70,4.3076923076923075
401,15903176024,70,3.8482682792743264
402,96566672398,70,3.769520732364028
403,89297547843,70,3.691983122362869
404,41170595493,69,4.0469208211143695
405,53126107676,69,4.02332361516035
406,57405729081,68,4.179471419791026
407,32176774610,68,3.6996735582154514
408,71759376949,68,3.573305307409354
409,19197006880,67,3.6002149382052657
410,60602272553,66,3.7393767705382435
411,43356103768,66,3.724604966139955
412,53003062892,65,3.737780333525014
413,69069584766,65,3.5616438356164384
414,38523562929,64,3.848466626578473
415,32623092639,63,3.860294117647059
416,87630626808,63,3.8344491783323194
417,95279812400,63,3.537338573834924
418,80788167198,63,3.34750265674814
419,32825608803,62,3.750756200846945
420,41271931352,62,3.344120819848975
421,31736633670,61,3.676913803496082
422,15441635442,61,3.6137440758293837
423,89295426212,61,3.5988200589970503
424,95492562735,61,3.5903472630959388
425,20527255332,61,3.5118019573978123
426,52594457116,60,3.056546102903719
427,36607451384,59,4.105775922059847
428,51357574333,59,3.6487322201607912
429,74063123996,59,3.610771113831089
430,39190083890,59,3.4382284382284385
431,11285988014,58,3.4751348112642297
432,13093581573,58,3.4400948991696323
433,80166805919,57,3.514180024660912
434,60121698774,57,3.4009546539379474
435,22953464223,57,3.3197437390797906
436,93260450766,57,3.2386363636363638
437,21232022824,57,3.2185206098249575
438,38700038932,57,3.186137506987144
439,73489866331,56,3.9243167484232657
440,16256895427,56,3.6939313984168867
441,77690613296,56,3.5737077217613273
442,45380641195,56,3.404255319148936
443,75104340635,56,3.3136094674556213
444,33607911449,56,3.303834808259587
445,72177236569,55,3.4634760705289676
446,63817709749,55,3.3557046979865772
447,71381535323,55,3.31925165962583
448,22027671078,54,3.816254416961131
449,73114530701,54,3.696098562628337
450,78073971498,54,3.6241610738255035
451,79269463423,54,3.3623910336239105
452,82123916158,54,3.3582089552238807
453,92207241352,54,3.1783402001177166
454,72553304202,54,3.176470588235294
455,32709729094,53,3.473132372214941
456,58692398254,53,3.3930857874519846
457,27504885147,52,3.4551495016611296
458,18645942609,52,3.3766233766233764
459,54705111450,52,3.14769975786925
460,22407003576,51,3.6585365853658534
461,11841065357,51,3.337696335078534
462,67690172512,51,3.3311561071195297
463,29633331621,51,3.2015065913371
464,94827960324,50,3.3829499323410013
465,40590483301,50,3.3738191632928474
466,98072939449,50,3.225806451612903
467,42211422632,50,3.211303789338472
468,43073797016,50,3.1525851197982346
469,55069630872,49,3.540462427745665
470,78982081666,49,3.4580098800282286
471,78042516048,49,3.171521035598705
472,27500085887,49,3.0116779348494163
473,63728747020,49,2.8857479387514724
474,66842618444,48,3.639120545868082
475,48465277903,48,3.2432432432432434
476,59128133246,48,2.9702970297029703
477,31397959824,47,3.0961791831357046
478,39869100896,47,3.0900723208415517
479,34558201737,46,3.6392405063291138
480,71518311042,46,3.514132925897632
481,38488456221,46,3.3478893740902476
482,31472801314,46,3.2394366197183095
483,55430629945,46,3.0913978494623655
484,74553285516,45,3.0927835051546393
485,15253672771,45,3.0020013342228156
486,52242018594,45,2.9201817001946786
487,93644338786,45,2.816020025031289
488,78798828265,44,3.2835820895522385
489,89536028092,44,2.9669588671611598
490,28935822912,43,3.3646322378716746
491,12438697459,43,3.009097270818754
492,40646162173,43,2.74234693877551
493,79827781481,42,3.395311236863379
494,25235376304,42,3.028118240807498
495,81002603831,42,2.861035422343324
496,98545158925,41,3.230890464933018
497,29102388616,41,3.2207384131971715
498,88816810320,41,3.1562740569668977
499,73546158413,41,3.0213706705969052
500,43660707274,41,2.9327610872675254
501,33437657911,41,2.8771929824561404
502,80508375382,41,2.8472222222222223
503,81369312244,41,2.8295376121463076
504,99904689266,41,2.800546448087432
505,23026499747,40,3.149606299212598
506,48248269920,40,3.1421838177533385
507,74391255526,40,3.1347962382445136
508,87998844202,40,3.0534351145038165
509,98268965514,40,2.93040293040293
510,45899477665,40,2.883922134102379
511,91418529927,40,2.807017543859649
512,75850458091,40,2.7247956403269753
513,27326652377,40,2.5526483726866624
514,71247553576,39,3.460514640638864
515,45895438985,39,3.3276450511945397
516,40252040480,39,3.080568720379147
517,73256306726,39,2.912621359223301
518,62170730910,39,2.8974739970282317
519,27022400550,39,2.771855010660981
520,99803748393,39,2.7600849256900215
521,50755717212,39,2.7387640449438204
522,14058755389,39,2.61744966442953
523,28049322288,38,2.846441947565543
524,82448693380,38,2.6224982746721874
525,75454398468,38,2.5658338960162053
526,28690231799,38,2.5082508250825084
527,86388904574,37,3.4386617100371746
528,88435572170,37,2.904238618524333
529,33233265647,37,2.895148669796557
530,20240471832,37,2.8158295281582952
531,86525942285,37,2.5067750677506777
532,42150648766,36,3.1358885017421603
533,71989214810,36,3.0795551753635584
534,76275088055,36,2.771362586605081
535,82368304209,36,2.7607361963190185
536,66571984047,36,2.731411229135053
537,93532380797,35,3.219871205151794
538,87457891433,35,2.82258064516129
539,65204103269,35,2.466525722339676
540,10264435225,34,2.73972602739726
541,88358066529,34,2.722177742193755
542,10959028715,34,2.635658914728682
543,15359085759,34,2.6053639846743293
544,29156207537,34,2.3004059539918806
545,18653260078,34,2.2063595068137576
546,95184414711,33,3.0054644808743167
547,24598653065,33,2.949061662198391
548,51659779274,33,2.8720626631853787
549,13812221471,33,2.7684563758389262
550,47459279421,33,2.6851098454027666
551,70009327857,33,2.631578947368421
552,54197321846,33,2.586206896551724
553,88402174457,33,2.5095057034220534
554,17523010120,33,2.5
555,47374330858,33,2.4868123587038435
556,32844138686,33,2.4444444444444446
557,88563451053,32,3.071017274472169
558,17034043771,32,2.909090909090909
559,38212167834,32,2.7874564459930316
560,63966446164,32,2.5952960259529605
561,19573722372,32,2.4539877300613497
562,54291122944,32,2.452107279693487
563,88124569339,32,2.4150943396226414
564,15582655078,32,2.404207362885049
565,38646383513,32,2.3756495916852263
566,97159474697,32,2.2743425728500357
567,26599529197,31,2.7264731750219875
568,72857570096,31,2.5898078529657473
569,62285108846,31,2.393822393822394
570,56144254367,31,2.3413897280966767
571,28941011848,31,2.2693997071742316
572,38971488186,31,2.267739575713241
573,54278310951,31,2.1908127208480566
574,96554417129,30,3.5502958579881656
575,42543374304,30,2.803738317757009
576,85490345732,30,2.5316455696202533
577,52509095251,30,2.5
578,22526511302,30,2.4671052631578947
579,96420684134,30,2.4330900243309004
580,24043105437,30,2.331002331002331
581,26556866679,30,2.3183925811437405
582,46817474676,30,2.109704641350211
583,73619221575,29,2.682701202590194
584,80785565526,29,2.6581118240146653
585,36066395091,29,2.6102610261026102
586,85276983280,29,2.333065164923572
587,27179144904,29,2.2979397781299524
588,67979471799,29,2.2762951334379906
589,64644843223,29,2.078853046594982
590,60892515210,28,3.114571746384872
591,56626211479,28,2.6515151515151514
592,66678764219,28,2.552415679124886
593,39469311070,28,2.5112107623318383
594,34172909925,28,2.218700475435816
595,76224940587,28,2.0260492040520983
596,73674297591,27,2.8183716075156577
597,49925232405,27,2.6785714285714284
598,75723980434,27,2.5069637883008355
599,53062283717,27,2.4861878453038675
600,18935690984,27,2.479338842975207
601,58314972637,27,2.452316076294278
602,49536733338,27,2.406417112299465
603,68435002949,27,2.218570254724733
604,92681936901,27,2.1844660194174756
605,37662781564,26,2.898550724637681
606,49318926537,26,2.642276422764228
607,19986358096,26,2.4714828897338403
608,21532935983,26,2.4505183788878417
609,86182863634,26,2.3172905525846703
610,29216160692,26,2.3070097604259097
611,87719724258,26,2.1052631578947367
612,12543580354,26,2.066772655007949
613,12034469787,26,1.9402985074626864
614,43127814599,25,2.6371308016877637
615,77037096829,25,2.6260504201680672
616,69425596520,25,2.390057361376673
617,74449830326,25,2.3832221163012393
618,16452078130,25,2.380952380952381
619,41881349154,25,2.2461814914645104
620,86223953880,25,2.2381378692927485
621,56723208962,25,2.2202486678507993
622,87084550311,25,2.127659574468085
623,66030670083,25,2.1043771043771047
624,42464370262,25,2.0781379883624274
625,73499119023,25,2.034174125305126
626,43321695302,25,1.8726591760299627
627,87802246756,24,3.0848329048843186
628,82081024598,24,2.5504782146652496
629,27251742541,24,2.5423728813559325
630,35927874515,24,2.5183630640083945
631,87717092177,24,2.466598150051387
632,87771712045,24,2.43161094224924
633,62403837535,24,2.4
634,58019702129,24,2.3738872403560833
635,89260537373,24,2.357563850687623
636,52535771754,24,2.3010546500479387
637,22470136913,24,2.2018348623853212
638,43349891433,24,2.00836820083682
639,44403753948,24,1.7977528089887642
640,56762458844,23,2.5302530253025304
641,65150917863,23,2.380952380952381
642,48390524826,23,2.344546381243629
643,14639489823,23,2.3397761953204474
644,46965256386,23,2.2571148184494603
645,98166254020,23,2.2549019607843137
646,88950371391,23,2.184235517568851
647,79198689842,23,2.1698113207547167
648,58741105428,23,1.9524617996604414
649,27574779991,23,1.8867924528301887
650,13830448327,22,2.4149286498353457
651,71178069190,22,2.345415778251599
652,43159973833,22,2.308499475341028
653,89933762267,22,2.265705458290422
654,55090181035,22,2.1632251720747298
655,24406529929,22,2.1547502448579823
656,72870379863,22,2.0872865275142316
657,83000061755,22,2.0146520146520146
658,48997695741,22,1.9909502262443437
659,57566534349,22,1.9434628975265018
660,86871438193,22,1.9064124783362217
661,55094723224,21,2.3863636363636367
662,59450324455,21,2.328159645232816
663,43820812476,21,2.3127753303964758
664,17945458645,21,2.3001095290251916
665,75566438995,21,2.3001095290251916
666,47874674591,21,2.2950819672131146
667,91772719127,21,2.258064516129032
668,28000487688,21,2.2198731501057085
669,81583941068,21,2.1761658031088085
670,98518649381,21,2.136317395727365
671,18709053174,21,2.097902097902098
672,25370771356,21,1.9662921348314606
673,25884436429,21,1.8485915492957745
674,71946255432,21,1.7933390264730997
675,10142254217,20,2.6631158455392807
676,85765359302,20,2.3501762632197414
677,48854820141,20,2.290950744558992
678,85362139954,20,2.272727272727273
679,46564887665,20,2.254791431792559
680,75902032169,20,2.242152466367713
681,93894215354,20,2.197802197802198
682,71761786483,20,2.098635886673662
683,45783766755,20,2.063983488132095
684,28748147493,20,2.034587995930824
685,17934773261,20,2.026342451874367
686,61080648284,20,2.0060180541624875
687,77929547081,20,2.002002002002002
688,68209747287,20,1.9821605550049552
689,32749065279,20,1.9762845849802373
690,57867831267,20,1.951219512195122
691,63978837398,20,1.8867924528301887
692,85529538986,20,1.863932898415657
693,25467145329,20,1.841620626151013
694,67019805160,20,1.7699115044247788
695,54429225092,19,2.3114355231143553
696,69696627033,19,2.2809123649459786
697,71357650211,19,2.272727272727273
698,33138327540,19,2.2222222222222223
699,30385986557,19,2.159090909090909
700,60150317439,19,2.127659574468085
701,23692710924,19,2.1134593993325916
702,35391497890,19,2.101769911504425
703,62464569593,19,2.083333333333333
704,18303734841,19,2.0562770562770565
705,91157839617,19,1.8793273986152326
706,28827474922,19,1.8756169792694966
707,67142049268,19,1.8682399213372665
708,58715026442,19,1.8234165067178503
709,60836029312,19,1.8026565464895636
710,55294337974,19,1.784037558685446
711,70088042348,18,2.5423728813559325
712,88230622213,18,2.2988505747126435
713,31385641294,18,1.8808777429467085
714,35813492759,18,1.82370820668693
715,40201093869,17,2.814569536423841
716,91630014920,17,2.4113475177304964
717,75131910841,17,2.3578363384188625
718,32451620193,17,2.0757020757020754
719,21615741041,17,2.073170731707317
720,92598420603,17,1.979045401629802
721,82298341051,17,1.9473081328751431
722,41747634618,17,1.893095768374165
723,25078409316,17,1.8358531317494602
724,78327477486,17,1.7951425554382259
725,86710922099,17,1.710261569416499
726,75372814642,17,1.671583087512291
727,60061691817,17,1.6456921587608906
728,62981771325,16,2.1164021164021163
729,16587082018,16,2.0253164556962027
730,73895811023,16,1.9536019536019535
731,46533246372,16,1.9488428745432398
732,10714068705,16,1.8583042973286876
733,60539272146,16,1.845444059976932
734,41315101616,16,1.8306636155606408
735,10618089367,16,1.7679558011049725
736,49640494725,16,1.737242128121607
737,46970913786,16,1.7278617710583155
738,12483082042,16,1.6614745586708204
739,20364924160,16,1.6494845360824744
740,96146457679,16,1.6177957532861478
741,68950900599,16,1.5429122468659595
742,40272107679,16,1.381692573402418
743,93606772530,15,2.332814930015552
744,69934752604,15,2.148997134670487
745,67283489810,15,2.046384720327422
746,17431888602,15,2.0188425302826376
747,34059083860,15,1.9920318725099602
748,53237353758,15,1.9404915912031047
749,30417042223,15,1.8541409147095178
750,10023283211,15,1.8518518518518516
751,96111981432,15,1.8450184501845017
752,22997201471,15,1.8292682926829267
753,57699602880,15,1.8270401948842874
754,22840936261,15,1.7751479289940828
755,20520680348,15,1.773049645390071
756,16119907679,15,1.7361111111111112
757,57021295485,15,1.6930022573363432
758,85978665515,15,1.6146393972012916
759,70920423684,15,1.6129032258064515
760,49839448838,15,1.6042780748663104
761,75090756544,15,1.5673981191222568
762,45946543693,15,1.5657620041753653
763,46674437504,15,1.5657620041753653
764,15625166573,15,1.5259409969481181
765,55842128301,15,1.5151515151515151
766,88279777843,15,1.513622603430878
767,48256546416,15,1.4970059880239521
768,43006743995,14,2.302631578947368
769,46877655150,14,1.9310344827586208
770,70893725439,14,1.925722145804677
771,42807026185,14,1.9073569482288828
772,43696313879,14,1.9021739130434785
773,31630375469,14,1.8867924528301887
774,52606147371,14,1.7994858611825193
775,84057522285,14,1.7676767676767675
776,72539760068,14,1.7456359102244388
777,39368471973,14,1.7220172201722017
778,74589998324,14,1.701093560145808
779,60813622669,14,1.6990291262135921
780,83740063335,14,1.6867469879518073
781,81246943924,14,1.6726403823178015
782,22658353530,14,1.66270783847981
783,44631836704,14,1.6222479721900347
784,55778594682,14,1.4492753623188406
785,16288327194,14,1.4141414141414141
786,21094505909,14,1.3232514177693762
787,12014115545,13,1.9607843137254901
788,76078244980,13,1.8786127167630058
789,63105795563,13,1.8678160919540232
790,60070647768,13,1.849217638691323
791,89022505272,13,1.8105849582172702
792,20594162542,13,1.8005540166204987
793,31969420866,13,1.7496635262449527
794,83935353706,13,1.710526315789474
795,15790540567,13,1.6839378238341969
796,79830510987,13,1.6688061617458279
797,73980410353,13,1.6455696202531647
798,46953117138,13,1.6290726817042605
799,58688453868,13,1.5931372549019607
800,58377425534,13,1.5834348355663823
801,51321276923,13,1.575757575757576
802,26643842396,13,1.573849878934625
803,27086915609,13,1.5151515151515151
