SA2_CODE_2021,A25_34_UOLSE_T_11_15,A25_34_UOLSE_T_16,A25_34_UOLSE_T_17,A25_34_UOLSE_T_18,A25_34_UOLSE_T_19,A25_34_UOLSE_T_20,A25_34_UOLSE_T_21,A25_34_UOLSE_T_YNS,A25_34_UOLSE_T_T,A25_34_L_PinE_NS_B_05,A25_34_L_PinE_NS_05_10,A25_34_L_PinE_NS_11_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_17,A25_34_L_PinE_NS_18,A25_34_L_PinE_NS_19,A25_34_L_PinE_NS_20,A25_34_L_PinE_NS_21,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B_05,A25_34_T_05_10,A25_34_T_11_15,A25_34_T_16,A25_34_T_17,A25_34_T_18,A25_34_T_19,A25_34_T_20,A25_34_T_21,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B_05,A35_44_SEO_05_10,A35_44_SEO_11_15,A35_44_SEO_16,A35_44_SEO_17,A35_44_SEO_18,A35_44_SEO_19,A35_44_SEO_20,A35_44_SEO_21,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_UOLSE_VWW_B_05,A35_44_UOLSE_VWW_05_10,A35_44_UOLSE_VWW_11_15,A35_44_UOLSE_VWW_16,A35_44_UOLSE_VWW_17,A35_44_UOLSE_VWW_18,A35_44_UOLSE_VWW_19,A35_44_UOLSE_VWW_20,A35_44_UOLSE_VWW_21,A35_44_UOLSE_VWW_YNS,A35_44_UOLSE_VWW_T,A35_44_UOLSE_NWNAA_B_05,A35_44_UOLSE_NWNAA_05_10,A35_44_UOLSE_NWNAA_11_15,A35_44_UOLSE_NWNAA_16,A35_44_UOLSE_NWNAA_17,A35_44_UOLSE_NWNAA_18,A35_44_UOLSE_NWNAA_19,A35_44_UOLSE_NWNAA_20,A35_44_UOLSE_NWNAA_21,A35_44_UOLSE_NWNAA_YNS,A35_44_UOLSE_NWNAA_T,A35_44_UOLSE_PinE_NS_B_05,A35_44_UOLSE_PinE_NS_05_10,A35_44_UOLSE_PinE_NS_11_15,A35_44_UOLSE_PinE_NS_16,A35_44_UOLSE_PinE_NS_17,A35_44_UOLSE_PinE_NS_18,A35_44_UOLSE_PinE_NS_19,A35_44_UOLSE_PinE_NS_20,A35_44_UOLSE_PinE_NS_21,A35_44_UOLSE_PinE_NS_YNS,A35_44_UOLSE_PinE_NS_T,A35_44_UOLSE_T_B_05,A35_44_UOLSE_T_05_10,A35_44_UOLSE_T_11_15,A35_44_UOLSE_T_16,A35_44_UOLSE_T_17,A35_44_UOLSE_T_18,A35_44_UOLSE_T_19,A35_44_UOLSE_T_20,A35_44_UOLSE_T_21,A35_44_UOLSE_T_YNS,A35_44_UOLSE_T_T,A35_44_L_PinE_NS_B_05,A35_44_L_PinE_NS_05_10,A35_44_L_PinE_NS_11_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_17,A35_44_L_PinE_NS_18,A35_44_L_PinE_NS_19,A35_44_L_PinE_NS_20,A35_44_L_PinE_NS_21,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B_05,A35_44_T_05_10,A35_44_T_11_15,A35_44_T_16,A35_44_T_17,A35_44_T_18,A35_44_T_19,A35_44_T_20,A35_44_T_21,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B_05,A45_54_SEO_05_10,A45_54_SEO_11_15,A45_54_SEO_16,A45_54_SEO_17,A45_54_SEO_18,A45_54_SEO_19,A45_54_SEO_20,A45_54_SEO_21,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_UOLSE_VWW_B_05,A45_54_UOLSE_VWW_05_10,A45_54_UOLSE_VWW_11_15,A45_54_UOLSE_VWW_16,A45_54_UOLSE_VWW_17,A45_54_UOLSE_VWW_18,A45_54_UOLSE_VWW_19,A45_54_UOLSE_VWW_20,A45_54_UOLSE_VWW_21,A45_54_UOLSE_VWW_YNS,A45_54_UOLSE_VWW_T,A45_54_UOLSE_NWNAA_B_05,A45_54_UOLSE_NWNAA_05_10,A45_54_UOLSE_NWNAA_11_15,A45_54_UOLSE_NWNAA_16,A45_54_UOLSE_NWNAA_17,A45_54_UOLSE_NWNAA_18,A45_54_UOLSE_NWNAA_19,A45_54_UOLSE_NWNAA_20,A45_54_UOLSE_NWNAA_21,A45_54_UOLSE_NWNAA_YNS,A45_54_UOLSE_NWNAA_T,A45_54_UOLSE_PinE_NS_B_05,A45_54_UOLSE_PinE_NS_05_10,A45_54_UOLSE_PinE_NS_11_15,A45_54_UOLSE_PinE_NS_16,A45_54_UOLSE_PinE_NS_17,A45_54_UOLSE_PinE_NS_18,A45_54_UOLSE_PinE_NS_19,A45_54_UOLSE_PinE_NS_20,A45_54_UOLSE_PinE_NS_21,A45_54_UOLSE_PinE_NS_YNS,A45_54_UOLSE_PinE_NS_T,A45_54_UOLSE_T_B_05,A45_54_UOLSE_T_05_10,A45_54_UOLSE_T_11_15,A45_54_UOLSE_T_16,A45_54_UOLSE_T_17,A45_54_UOLSE_T_18,A45_54_UOLSE_T_19,A45_54_UOLSE_T_20,A45_54_UOLSE_T_21,A45_54_UOLSE_T_YNS,A45_54_UOLSE_T_T,A45_54_L_PinE_NS_B_05,A45_54_L_PinE_NS_05_10,A45_54_L_PinE_NS_11_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_17,A45_54_L_PinE_NS_18,A45_54_L_PinE_NS_19,A45_54_L_PinE_NS_20,A45_54_L_PinE_NS_21,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B_05,A45_54_T_05_10,A45_54_T_11_15,A45_54_T_16,A45_54_T_17,A45_54_T_18,A45_54_T_19,A45_54_T_20,A45_54_T_21,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B_05,A55_64_SEO_05_10,A55_64_SEO_11_15,A55_64_SEO_16,A55_64_SEO_17,A55_64_SEO_18,A55_64_SEO_19,A55_64_SEO_20,A55_64_SEO_21,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_UOLSE_VWW_B_05,A55_64_UOLSE_VWW_05_10,A55_64_UOLSE_VWW_11_15,A55_64_UOLSE_VWW_16
120011386,129,35,30,27,25,6,0,9,454,0,0,0,0,0,0,0,0,0,3,3,206,116,212,53,45,44,42,6,3,13,736,282,148,91,12,13,11,6,0,0,8,566,306,193,127,27,23,19,14,8,4,10,726,5,14,7,0,6,5,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,312,204,129,27,25,22,20,6,4,10,764,0,0,0,0,0,0,0,0,0,0,0,594,353,218,41,39,34,21,7,4,16,1329,371,81,19,0,7,3,3,0,0,5,490,345,62,20,8,11,4,0,3,0,8,459,35,12,10,0,0,0,3,6,0,0,58,0,0,0,0,0,0,0,0,0,0,0,381,77,30,8,11,0,3,4,0,8,520,0,0,0,0,0,0,0,0,0,0,0,749,155,52,10,20,7,8,9,4,12,1012,432,14,10,0,0,3,0,0,0,5,464,432,27,10,0
120011672,199,57,62,65,104,23,8,12,786,0,0,0,0,0,0,0,0,0,3,5,184,165,240,74,77,78,112,27,8,21,983,120,45,43,0,8,7,0,0,5,0,230,333,205,138,45,35,33,29,15,5,11,839,12,24,25,3,8,13,3,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,344,233,164,48,40,37,33,11,5,11,926,0,0,0,0,0,0,0,0,0,0,0,464,281,209,47,46,44,31,11,7,17,1163,210,19,14,0,0,3,0,0,0,7,258,352,85,36,3,0,0,3,5,3,8,498,35,29,13,4,6,3,0,4,0,0,95,0,0,0,0,0,0,0,0,0,0,0,388,112,51,3,7,3,7,9,3,8,589,0,0,0,0,0,0,0,0,0,0,0,598,130,66,4,8,3,10,9,3,10,846,179,3,3,0,0,0,0,0,0,3,192,360,19,5,6
120011673,907,272,249,267,272,92,29,30,3107,0,0,0,0,0,0,0,0,0,0,0,402,720,994,299,283,283,297,101,40,38,3456,116,50,45,6,6,8,0,0,0,0,235,498,435,309,86,92,88,72,26,17,8,1635,10,38,45,16,17,12,17,0,0,0,157,0,0,0,0,0,0,0,0,0,0,4,508,479,358,100,110,100,84,29,16,15,1801,0,0,0,0,0,0,0,0,0,0,0,620,529,406,103,118,102,88,34,22,17,2035,68,16,4,0,5,3,0,0,0,5,108,198,78,49,10,6,4,17,5,0,7,372,26,25,30,10,5,11,8,4,0,0,122,0,0,0,0,0,0,0,0,0,0,0,227,107,83,12,12,21,27,4,0,7,489,0,0,0,0,0,0,0,0,0,0,0,296,120,85,13,23,24,23,4,0,9,601,66,3,5,0,0,0,0,0,0,0,84,185,20,13,9
120021387,48,17,21,15,16,4,0,7,193,0,0,0,0,0,0,0,0,0,0,0,117,64,142,36,42,50,46,8,5,7,527,236,188,143,33,27,18,11,4,16,4,681,105,84,87,12,15,13,15,5,0,3,349,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,108,90,91,12,18,12,15,5,0,3,355,0,0,0,0,0,0,0,0,0,0,0,342,282,233,48,44,32,23,13,18,9,1045,542,146,80,14,8,10,0,8,0,8,821,110,35,16,4,5,7,0,0,5,0,185,4,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,118,38,17,4,8,7,0,0,5,0,195,0,0,0,0,0,0,0,0,0,0,0,660,179,99,17,10,15,8,7,3,7,1019,529,32,24,4,3,3,0,5,3,3,599,96,11,5,0
120021389,49,16,18,16,30,9,0,3,226,0,0,0,0,0,0,0,0,0,0,0,138,51,129,33,33,54,45,19,8,10,503,246,176,139,21,17,12,11,3,0,3,622,125,71,56,12,20,12,20,3,0,0,314,0,0,7,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,128,70,63,12,15,14,19,3,0,0,330,0,0,0,0,0,0,0,0,0,0,0,371,240,203,34,33,25,30,9,3,3,953,476,103,33,7,3,6,7,4,0,7,649,113,28,9,5,7,3,4,0,0,0,171,8,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,117,30,9,3,3,3,6,3,0,0,181,0,0,0,0,0,0,0,0,0,0,0,592,133,43,10,8,13,16,5,0,7,828,385,19,14,0,3,0,0,0,0,9,428,142,7,0,0
120021674,41,18,18,27,30,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,107,47,108,30,33,40,40,10,0,8,426,153,79,63,8,10,8,8,4,0,4,337,64,60,34,4,3,0,6,0,0,0,179,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,65,59,35,4,3,0,4,0,3,0,187,0,0,0,0,0,0,0,0,0,0,0,222,136,97,21,14,16,14,5,3,8,521,245,47,18,0,4,0,4,0,0,0,327,69,21,10,0,5,0,0,5,0,0,103,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,70,21,13,0,5,0,0,5,0,0,109,0,0,0,0,0,0,0,0,0,0,0,317,62,36,4,7,0,4,0,0,3,437,218,8,3,0,0,0,0,0,0,0,235,66,0,0,0
120021675,111,24,37,37,34,7,0,4,391,0,0,0,0,0,0,0,0,0,0,0,209,87,195,49,55,62,49,15,0,5,746,287,160,149,10,19,8,5,0,4,11,657,174,135,110,14,11,9,8,4,0,0,482,6,6,4,0,0,0,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,178,143,116,14,11,9,13,11,0,0,499,0,0,0,0,0,0,0,0,0,0,0,460,307,267,25,35,13,20,11,7,13,1156,551,85,37,3,0,3,4,0,0,3,690,174,41,35,10,6,0,3,0,0,4,264,12,6,3,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,182,48,37,5,12,0,3,0,0,4,292,0,0,0,0,0,0,0,0,0,0,0,731,128,79,9,12,3,6,0,0,9,976,392,27,7,0,0,0,0,0,0,0,424,160,7,3,0
120031392,244,101,119,109,94,24,0,25,909,0,0,0,0,0,0,0,0,0,0,3,133,146,298,113,144,118,113,25,0,38,1123,135,59,48,3,8,4,3,0,0,0,265,159,182,119,28,31,25,22,8,0,6,573,14,23,19,8,13,4,7,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,173,203,142,37,42,31,30,8,0,3,667,0,0,0,0,0,0,0,0,0,3,3,308,259,186,36,49,38,30,11,4,10,933,194,27,12,0,4,0,0,0,0,4,239,210,28,17,3,0,7,3,0,0,0,267,30,20,7,0,8,3,4,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,241,46,23,6,6,9,6,0,0,6,343,0,0,0,0,0,0,0,0,0,0,3,433,75,32,3,10,9,6,0,0,13,582,211,7,0,0,0,4,0,0,0,4,219,334,9,5,0
120031393,148,40,40,51,56,13,0,4,568,0,0,0,0,0,0,0,0,0,0,5,168,136,194,52,50,63,69,21,7,6,762,150,67,40,3,0,11,0,3,0,3,278,310,190,88,21,29,18,11,0,0,3,665,17,21,23,0,11,4,0,0,0,4,75,0,0,0,0,0,0,0,0,0,0,0,321,210,109,19,34,24,15,4,0,5,741,0,0,0,0,0,0,0,0,0,0,4,475,270,148,25,34,29,17,11,0,14,1025,242,41,20,0,0,0,0,0,0,6,312,511,85,27,3,7,3,0,0,0,5,647,83,31,26,5,0,4,0,3,0,7,159,4,0,0,0,0,0,0,0,0,0,3,593,117,55,7,10,10,4,3,0,12,808,0,0,0,0,3,0,0,0,0,3,6,839,153,73,6,14,10,5,3,0,23,1123,295,3,7,0,0,3,0,0,0,4,310,624,16,5,0
120031394,146,51,52,59,40,13,0,9,575,0,0,0,0,0,0,0,0,0,0,0,300,135,242,78,73,94,72,16,0,10,1034,277,146,105,17,9,4,10,3,0,11,578,216,140,112,24,19,28,13,3,0,7,563,6,8,12,4,3,3,9,3,0,0,47,0,0,0,0,0,0,0,0,0,0,0,222,144,130,27,26,28,18,7,0,4,609,0,0,0,0,0,0,0,0,0,0,0,501,287,230,41,38,32,32,12,3,15,1189,409,51,21,0,6,0,0,0,0,6,495,250,43,35,9,0,5,0,5,0,3,343,33,10,0,5,4,0,4,6,0,0,52,0,0,0,0,0,0,0,0,0,0,0,281,50,34,12,7,3,4,3,0,4,393,0,0,0,0,0,0,0,0,0,0,0,691,104,56,12,4,3,10,7,0,14,893,407,9,6,0,0,0,0,0,0,6,428,260,8,0,0
120031395,61,39,35,40,24,12,0,0,301,0,0,0,0,0,0,0,0,0,0,0,149,66,109,52,46,47,37,11,3,4,533,158,79,61,5,3,11,6,0,0,4,324,121,112,67,11,18,4,13,3,0,0,345,0,10,3,4,3,0,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,126,118,69,15,21,4,17,0,0,0,374,0,0,0,0,0,0,0,0,0,0,0,276,199,124,19,22,16,26,3,0,7,696,303,40,12,5,0,0,3,0,0,8,374,144,38,6,0,0,0,0,3,0,0,203,12,6,5,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,154,43,15,0,3,0,0,3,0,0,225,0,0,0,0,0,0,0,0,0,0,0,465,81,23,3,0,3,3,3,0,10,597,288,3,5,0,0,0,0,0,0,0,302,234,5,4,0
120031396,1153,469,538,627,617,149,37,65,4607,0,0,6,0,0,0,0,0,0,5,13,443,704,1257,511,577,678,661,168,46,94,5122,121,67,47,19,15,7,3,0,0,5,289,507,730,523,166,141,134,149,44,12,21,2426,33,92,86,22,27,17,32,3,3,9,317,0,0,0,0,0,0,0,0,0,0,6,536,818,609,183,165,152,181,45,15,31,2744,0,0,3,0,0,0,0,0,0,9,10,662,890,658,205,184,155,188,45,15,48,3045,118,16,12,4,0,0,0,0,0,3,158,488,165,77,13,9,5,14,0,0,12,793,105,98,62,16,21,4,15,7,0,5,330,0,0,0,0,0,0,0,0,0,0,3,598,270,138,27,33,14,25,9,3,15,1128,0,0,0,0,0,0,0,0,0,0,0,715,288,151,33,33,14,25,9,3,19,1284,98,7,0,0,0,0,0,0,0,0,114,477,31,13,0
120031576,49,12,12,7,19,0,0,9,174,0,0,0,0,0,0,0,0,0,0,0,50,36,56,16,10,10,19,0,0,11,205,30,9,8,3,5,0,0,0,0,0,50,87,76,24,14,11,23,11,0,0,0,246,6,10,7,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,94,85,32,13,11,24,11,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,120,91,42,15,11,22,16,0,0,0,329,42,5,0,0,0,0,0,0,0,0,51,130,28,10,0,0,0,3,0,0,0,177,25,14,3,3,0,0,3,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,150,37,17,3,3,5,7,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,187,43,19,3,3,5,7,0,0,0,268,40,4,0,0,0,0,0,0,0,0,43,181,6,6,0
120031676,285,106,159,163,163,37,7,15,1174,0,0,0,0,0,0,0,0,0,3,7,179,178,338,121,180,189,176,36,12,22,1427,109,54,56,14,6,3,0,0,0,9,240,186,244,192,38,30,28,15,14,6,4,756,7,34,26,9,3,11,6,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,195,279,222,45,36,41,21,14,6,4,852,0,0,0,0,0,0,0,0,0,0,0,301,328,280,52,40,42,21,14,6,15,1094,160,19,5,0,0,0,0,0,0,6,195,295,74,28,12,6,6,5,0,0,3,439,34,25,12,6,6,4,4,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,331,99,46,15,12,9,10,0,0,7,530,0,0,0,0,0,0,0,0,0,0,0,491,119,48,15,12,8,10,0,0,10,724,165,5,5,0,0,0,0,0,0,10,189,312,16,11,0
120031677,308,100,122,127,140,36,0,27,1105,0,0,0,0,0,0,0,0,0,4,5,181,201,354,120,131,136,151,44,4,32,1344,99,67,48,4,4,5,0,3,0,5,226,214,203,150,45,34,21,33,8,3,6,724,6,21,23,8,13,9,8,5,0,0,97,0,0,0,0,0,0,0,0,0,0,0,218,227,176,50,47,31,43,8,3,12,819,0,0,0,0,0,0,0,0,0,0,0,317,292,220,57,54,37,48,11,3,21,1048,152,15,9,0,0,0,0,0,0,0,183,249,61,23,4,13,3,6,0,0,0,354,45,28,14,8,18,9,6,0,0,12,148,0,0,0,0,0,0,0,0,0,0,4,295,84,40,13,35,12,13,3,0,8,506,0,0,0,0,0,0,0,0,0,0,0,442,107,47,13,38,12,13,3,0,14,693,169,4,5,3,0,0,0,0,0,4,183,369,13,9,0
120031678,868,317,389,489,415,103,10,70,3364,0,0,0,0,0,0,0,0,0,10,12,322,483,925,333,415,512,429,109,10,92,3633,67,15,28,5,3,4,0,7,0,3,130,354,304,216,47,58,49,57,16,5,16,1121,35,65,88,29,65,43,52,13,0,19,417,0,0,0,0,0,0,0,0,0,0,0,388,373,305,81,121,94,103,32,5,42,1541,0,0,0,0,0,0,0,0,0,4,4,457,383,334,86,122,92,107,34,5,49,1673,80,11,4,0,0,0,0,0,0,0,107,361,113,48,13,19,12,11,3,5,11,601,100,64,68,17,62,58,41,10,0,27,452,0,0,0,0,0,0,0,0,0,0,0,468,179,111,31,82,67,52,20,5,32,1052,0,0,0,0,0,0,0,0,0,0,3,550,194,119,32,86,75,55,20,5,39,1163,103,5,0,0,0,0,3,0,0,7,121,409,19,11,5
120031679,147,50,65,65,64,16,4,14,608,0,0,0,0,0,0,0,0,0,0,0,119,110,167,62,69,77,76,17,5,25,718,98,34,20,4,0,3,4,0,0,3,170,209,132,81,19,7,8,15,12,5,13,497,21,23,19,7,16,20,7,4,0,3,112,0,0,0,0,0,0,0,0,0,0,0,223,154,97,25,26,29,26,14,5,19,611,0,0,0,0,0,0,0,0,0,0,0,323,189,118,28,30,33,28,14,5,20,779,158,20,10,0,0,0,0,0,0,3,190,339,58,9,8,5,3,0,0,0,0,430,58,25,18,4,12,16,6,0,0,7,142,0,0,0,0,0,0,0,0,0,0,0,402,83,30,10,18,15,7,0,0,11,572,0,0,0,0,0,0,0,0,0,0,0,558,106,36,8,18,14,7,0,0,12,764,188,5,0,0,0,0,0,0,0,3,196,417,6,0,4
120031680,569,259,403,583,629,143,11,68,3141,0,0,0,0,0,0,4,0,0,12,17,269,302,618,284,419,631,679,163,16,90,3465,75,33,24,3,3,7,8,3,0,4,168,323,262,161,48,59,81,68,20,4,18,1044,14,51,57,18,16,15,16,0,0,8,201,0,0,0,0,0,0,0,0,0,0,4,339,310,221,63,81,96,83,21,4,22,1250,0,0,0,0,0,0,0,0,0,0,3,413,346,249,72,83,102,90,22,4,25,1422,85,10,7,0,4,0,0,0,0,4,108,462,69,41,11,8,7,18,11,0,3,630,77,49,37,10,11,9,11,3,0,7,212,0,0,0,0,0,0,0,0,0,0,0,541,119,80,20,16,14,24,7,0,9,841,0,0,0,0,0,0,0,0,0,0,0,627,133,80,20,21,15,24,12,0,12,952,109,0,0,0,0,0,0,0,0,0,117,568,24,19,0
120031681,83,22,22,26,19,7,3,8,363,0,0,0,0,0,0,0,0,0,4,4,135,98,96,36,32,32,23,8,5,12,466,70,18,13,5,0,6,0,0,0,0,109,234,91,62,8,13,19,8,11,0,11,453,7,11,4,0,0,3,0,3,0,0,42,0,0,0,0,0,0,0,0,0,0,0,239,103,72,14,18,20,6,15,0,9,492,0,0,0,0,0,0,0,0,0,0,0,311,122,84,14,18,23,9,15,0,12,602,135,4,5,0,0,0,5,0,0,4,152,436,43,21,6,7,0,0,0,0,10,521,51,11,8,3,0,4,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,487,52,29,9,5,4,0,0,0,10,606,0,0,0,0,0,0,0,0,0,0,0,623,54,33,9,9,4,3,0,0,16,751,126,0,0,0,0,0,0,0,0,0,129,531,10,4,0
121011399,332,99,130,143,126,29,7,20,1325,0,0,0,0,0,0,0,0,0,4,8,393,304,426,127,169,164,146,43,10,33,1812,273,142,110,17,13,15,12,3,6,8,595,621,488,380,74,84,60,58,23,9,14,1816,17,34,26,11,13,8,11,7,0,6,126,0,0,0,0,0,0,0,0,0,0,0,637,518,408,85,96,68,70,32,15,22,1947,0,0,0,0,0,0,0,0,0,4,8,912,661,519,102,111,85,82,35,19,31,2544,441,80,29,5,12,0,4,4,0,8,578,553,182,89,13,19,13,10,11,0,8,891,57,34,26,10,10,3,14,6,5,0,172,0,0,0,0,0,0,0,0,0,0,4,612,216,115,16,28,19,26,19,5,12,1070,0,0,0,0,0,0,0,0,0,0,0,1053,299,143,26,43,21,27,19,5,19,1653,395,25,5,0,0,0,0,0,0,8,439,519,24,16,4
121011401,247,71,77,99,120,37,8,9,974,0,0,0,0,0,0,0,0,0,0,0,296,215,355,111,112,143,167,57,10,11,1484,239,138,116,22,14,17,13,3,0,10,577,321,211,203,58,57,46,51,19,14,10,982,8,9,13,0,7,5,7,6,0,0,68,0,0,0,0,0,0,0,0,0,0,0,325,219,211,64,63,52,65,26,16,9,1051,0,0,0,0,0,0,0,0,0,0,0,567,360,324,83,78,72,78,30,21,18,1634,254,69,26,0,8,4,0,3,0,3,375,223,86,38,9,5,6,5,9,4,6,382,11,7,9,5,3,3,6,0,0,5,35,0,0,0,0,0,0,0,0,0,0,0,237,96,37,11,7,8,13,6,3,3,421,0,0,0,0,0,0,0,0,0,0,0,488,161,70,10,12,11,11,12,3,12,793,234,11,10,0,0,0,5,0,0,5,259,196,17,3,0
121011682,139,45,55,51,64,16,0,5,540,0,0,0,0,0,0,0,0,0,0,0,134,112,175,56,75,63,71,21,0,8,713,132,52,37,10,16,7,0,0,4,3,270,260,267,211,69,78,70,62,21,6,6,1057,4,20,20,4,5,4,9,3,3,0,72,0,0,0,0,0,0,0,0,0,0,0,269,287,230,79,77,75,69,30,12,6,1133,0,0,0,0,0,0,0,0,0,0,0,404,344,270,86,93,78,76,30,14,13,1403,172,27,12,0,4,6,0,0,0,0,219,274,98,45,10,9,11,8,5,0,6,460,20,10,13,4,0,5,3,6,0,0,53,0,0,0,0,0,0,0,0,0,0,0,296,108,53,13,14,12,12,8,0,4,515,0,0,0,0,0,0,0,0,0,0,0,467,136,66,13,13,16,14,8,0,14,741,167,11,6,0,0,0,4,0,0,0,183,191,14,6,0
121011683,22,7,0,4,3,4,0,0,107,0,0,0,0,0,0,0,0,0,0,0,70,31,31,7,11,8,10,4,0,4,172,141,48,33,3,8,10,3,0,0,0,244,190,78,50,13,12,8,5,0,4,4,363,0,4,5,4,0,0,3,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,194,87,51,16,12,8,5,4,4,4,389,0,0,0,0,0,0,0,0,0,0,0,331,129,87,23,15,16,10,4,4,3,631,360,87,32,3,4,5,3,0,7,5,500,261,47,32,4,3,0,3,5,0,8,360,20,7,10,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,280,53,35,3,3,0,4,5,0,8,393,0,0,0,0,0,0,0,0,0,0,0,642,137,66,7,9,12,9,5,7,10,895,400,15,14,0,0,0,0,0,0,0,433,289,6,4,0
121011684,494,162,201,190,200,70,32,35,1938,0,0,0,0,0,0,0,0,0,5,4,342,344,560,183,232,213,231,84,36,43,2266,192,73,71,10,14,3,17,9,5,3,403,787,435,368,98,101,102,131,58,32,21,2133,38,56,64,33,29,32,42,15,10,9,334,0,0,0,0,0,0,0,0,0,0,0,826,488,431,129,130,142,172,80,35,31,2466,0,0,0,0,0,0,0,0,0,3,3,1019,560,509,139,146,143,190,87,41,39,2874,248,43,29,6,4,4,5,8,0,3,346,609,192,117,30,22,28,50,24,7,15,1098,70,78,55,19,31,33,44,13,4,5,352,0,0,0,0,0,0,0,0,0,0,3,678,273,165,49,59,58,91,30,15,19,1443,0,0,0,0,0,0,0,0,0,0,0,925,313,198,52,57,64,98,42,15,29,1797,225,9,4,0,0,0,6,0,0,3,247,509,51,15,0
121011685,110,28,38,35,35,5,9,0,389,0,0,0,0,0,0,0,0,0,4,4,139,76,154,44,50,59,51,12,9,10,608,173,92,63,4,4,10,14,3,3,5,372,151,108,83,13,11,18,16,4,0,3,424,3,4,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,155,117,90,18,17,18,16,4,0,3,435,0,0,0,0,0,0,0,0,0,0,0,322,203,153,26,15,28,29,7,0,8,804,356,70,33,3,4,0,9,0,0,4,477,179,40,22,4,0,4,0,0,6,6,259,8,0,5,5,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,184,40,24,8,0,4,8,3,6,6,279,0,0,0,0,0,0,0,0,0,0,0,545,104,53,14,4,7,10,3,6,11,757,364,22,4,0,0,0,0,0,0,4,404,178,9,8,0
121011686,197,54,68,69,65,22,7,10,726,0,0,0,0,0,0,0,0,0,3,3,223,185,284,78,86,95,80,23,17,18,1077,240,111,106,15,13,17,14,3,3,6,526,319,301,250,71,47,44,37,21,14,8,1102,3,7,10,4,8,6,5,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,321,305,260,78,50,44,39,21,10,10,1145,0,0,0,0,0,0,0,0,0,0,0,566,415,375,95,61,67,56,24,18,11,1680,375,82,31,4,8,5,4,3,0,4,506,250,68,52,13,5,4,6,3,3,0,397,15,0,8,5,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,258,68,54,18,5,3,5,3,3,0,429,0,0,0,0,0,0,0,0,0,0,0,629,151,87,22,8,6,9,7,3,9,936,297,18,9,0,0,0,0,0,0,4,333,245,19,3,0
